#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.1.3 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : sara.TF_-_AlTi.edb8bfbd-5700-4c08-b688-2449d41955f1_Trajectory.txt
# RunID         : sara
# ObjectID      : edb8bfbd-5700-4c08-b688-2449d41955f1
# ObjectName    : TF_-_AlTi
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   290.100          46.474     15.812      3.136            0.736         1841.124      0.461      0.000      0.000    0.00001    2.25484          -21.78616       10.75645 
   291.100          46.200     15.818      3.137            0.714         1841.795      0.461      0.000      0.000    0.00001    2.19180          -22.48661       10.73560 
   292.100          45.927     15.823      3.138            0.694         1842.443      0.461      0.000      0.000    0.00001    2.13063          -23.20499       10.71423 
   293.100          45.654     15.829      3.139            0.673         1843.068      0.461      0.000      0.000    0.00001    2.07128          -23.94145       10.69233 
   294.100          45.381     15.834      3.140            0.654         1843.672      0.461      0.000      0.000    0.00001    2.01373          -24.69613       10.66987 
   295.100          45.108     15.839      3.141            0.635         1844.255      0.461      0.000      0.000    0.00001    1.95794          -25.46914       10.64681 
   296.100          44.835     15.844      3.142            0.616         1844.817      0.461      0.000      0.000    0.00001    1.90386          -26.26054       10.62313 
   297.100          44.562     15.849      3.143            0.599         1845.359      0.461      0.000      0.000    0.00001    1.85146          -27.07035       10.59876 
   298.100          44.290     15.854      3.144            0.581         1845.881      0.461      0.000      0.000    0.00001    1.80071          -27.89857       10.57368 
   299.100          44.018     15.858      3.145            0.565         1846.385      0.461      0.000      0.000    0.00001    1.75157          -28.74513       10.54782 
   300.100          43.747     15.862      3.146            0.549         1846.870      0.461      0.000      0.000    0.00001    1.70400          -29.60992       10.52113 
   301.100          43.476     15.866      3.147            0.533         1847.338      0.461      0.000      0.000    0.00001    1.65796          -30.49278       10.49356 
   302.100          43.206     15.870      3.147            0.518         1847.788      0.461      0.000      0.000    0.00001    1.61343          -31.39348       10.46504 
   303.100          42.937     15.874      3.148            0.503         1848.221      0.461      0.000      0.000    0.00001    1.57036          -32.31176       10.43551 
   304.100          42.668     15.878      3.149            0.489         1848.638      0.461      0.000      0.000    0.00001    1.52872          -33.24725       10.40489 
   305.100          42.400     15.881      3.149            0.476         1849.039      0.461      0.000      0.000    0.00001    1.48847          -34.19956       10.37312 
   306.100          42.133     15.885      3.150            0.463         1849.425      0.461      0.000      0.000    0.00001    1.44959          -35.16820       10.34013 
   307.100          41.867     15.888      3.151            0.450         1849.795      0.461      0.000      0.000    0.00001    1.41203          -36.15264       10.30582 
   308.100          41.602     15.891      3.151            0.438         1850.151      0.461      0.000      0.000    0.00001    1.37576          -37.15224       10.27011 
   309.100          41.339     15.894      3.152            0.426         1850.493      0.461      0.000      0.000    0.00001    1.34074          -38.16633       10.23292 
   310.100          41.076     15.897      3.152            0.415         1850.821      0.461      0.000      0.000    0.00001    1.30694          -39.19414       10.19415 
   311.100          40.814     15.900      3.153            0.404         1851.135      0.461      0.000      0.000    0.00001    1.27433          -40.23483       10.15369 
   312.100          40.554     15.903      3.153            0.393         1851.437      0.461      0.000      0.000    0.00001    1.24287          -41.28750       10.11144 
   313.100          40.295     15.905      3.154            0.383         1851.726      0.461      0.000      0.000    0.00001    1.21252          -42.35117       10.06730 
   314.100          40.038     15.908      3.154            0.374         1852.003      0.461      0.000      0.000    0.00001    1.18325          -43.42480       10.02113 
   315.100          39.782     15.910      3.155            0.364         1852.269      0.461      0.000      0.000    0.00001    1.15503          -44.50729        9.97283 
   316.100          39.527     15.912      3.155            0.355         1852.523      0.461      0.000      0.000    0.00001    1.12782          -45.59747        9.92225 
   317.100          39.274     15.914      3.155            0.346         1852.766      0.461      0.000      0.000    0.00000    1.10159          -46.69412        9.86926 
   318.100          39.023     15.917      3.156            0.338         1852.998      0.461      0.000      0.000    0.00000    1.07630          -47.79596        9.81371 
   319.100          38.774     15.918      3.156            0.330         1853.220      0.461      0.000      0.000    0.00000    1.05192          -48.90170        9.75542 
   320.100          38.526     15.920      3.157            0.322         1853.431      0.461      0.000      0.000    0.00000    1.02841          -50.00997        9.69423 
   321.100          38.280     15.922      3.157            0.315         1853.633      0.461      0.000      0.000    0.00000    1.00575          -51.11940        9.62992 
   321.160          38.266     15.922      3.157            0.314         1853.645      0.461      0.000      0.000    0.00000    1.00181          -51.18584        9.62597 
   321.218          38.251     15.922      3.157            0.314         1853.657      0.461      0.000      0.000    0.00000    1.00052          -51.25057        9.62211 
   321.233          38.248     15.922      3.157            0.314         1853.660      0.461      0.000      0.000    0.00000    1.00007          -51.26722        9.62111 
   321.237          38.247     15.922      3.157            0.314         1853.660      0.230      0.000      0.000    0.00000    0.99999          -51.27174        9.62092 
   321.243          38.245     15.922      3.157            0.314         1853.661      0.230      0.000      0.000    0.00000    1.00000          -51.27776        9.62077 
   321.251          38.243     15.922      3.157            0.314         1853.663      0.230      0.000      0.000    0.00000    0.99999          -51.28637        9.62044 
   321.264          38.240     15.922      3.157            0.314         1853.666      0.230      0.000      0.000    0.00000    0.99995          -51.30137        9.62007 
   321.287          38.235     15.922      3.157            0.314         1853.670      0.230      0.000      0.000    0.00000    0.99999          -51.32635        9.61946 
   321.301          38.231     15.922      3.157            0.313         1853.673      0.230      0.000      0.000    0.00000    0.99998          -51.34249        9.61883 
   321.324          38.226     15.923      3.157            0.313         1853.677      0.230      0.000      0.000    0.00000    0.99991          -51.36711        9.61823 
